Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
28,2012-03-30,64.36,4.294,11704.17,57.61,11.85,1537.38,2536.67,130.9670968,12.187,False
28,2012-07-06,89.13,3.765,5618.88,98.6,111.79,2513.36,6421.05,130.7196333,10.926,False
28,2012-08-10,95.91,3.811,8364.4,69.48,30.01,4158.02,3050.7,130.7561613,10.926,False
28,2012-09-28,81.22,3.966,5977.78,7.91,2.16,2458.5,6671.45,131.043,10.926,False
29,2010-03-05,36.82,2.766,,,,,,131.735,10.064,False
29,2010-03-12,43.43,2.805,,,,,,131.784,10.064,False
29,2010-04-23,51.04,2.895,,,,,,132.0226667,10.16,False
29,2010-04-30,50.96,2.935,,,,,,132.0644333,10.16,False
29,2010-04-30,50.96,2.935,,,,,,132.0644333,10.16,False
29,2010-07-09,79.22,2.806,,,,,,132.5461333,10.409,False
29,2010-09-24,65.14,2.718,,,,,,132.7619333,10.409,False
29,2010-10-22,50.24,2.919,,,,,,132.8170968,10.524,False
29,2011-01-21,26.8,3.232,,,,,,133.0285161,10.256,False
29,2011-03-11,41.42,3.6,,,,,,133.7361429,10.256,False
29,2011-03-25,38.77,3.624,,,,,,133.9587419,10.256,False
29,2011-06-03,70.09,3.973,,,,,,134.8551613,9.966,False
29,2011-06-17,63.97,3.873,,,,,,135.0837333,9.966,False
29,2011-07-29,75.32,3.898,,,,,,135.9639355,9.863,False
29,2011-08-19,71.3,3.82,,,,,,136.183129,9.863,False
29,2011-12-02,49.11,3.501,2167.06,,1457.99,820.49,6387.74,136.4909333,9.357,False
29,2011-12-23,39.83,3.413,373.34,5.21,676.82,10.5,1730.4,136.5883871,9.357,False
29,2012-02-10,35.68,3.655,15679.67,2427.87,4.36,4775.31,4026.33,137.1666774,8.988,True
29,2012-03-02,37.47,3.827,12783.88,800.94,1.09,6884.75,1699.2,137.4238966,8.988,False
29,2012-03-02,37.47,3.827,12783.88,800.94,1.09,6884.75,1699.2,137.4238966,8.988,False
29,2012-05-25,62.39,3.85,7467.41,,290.33,309.68,2750.24,138.1101935,9.14,False
29,2012-05-25,62.39,3.85,7467.41,,290.33,309.68,2750.24,138.1101935,9.14,False
29,2012-09-07,73.3,3.921,6434.83,49.02,42.16,1096.81,3319.92,138.4729355,9.419,True
29,2012-09-14,66.42,3.988,5649.87,89.66,4.86,1763.17,4109.45,138.5673,9.419,False
29,2012-09-21,63.38,4.056,2956.4,24.91,4.5,345.81,2110.49,138.6534,9.419,False
29,2012-10-05,62.09,4.027,4727.88,,9.12,676.3,1904.05,138.8256,9.151,False
29,2012-10-19,55.28,4.0,1021.83,,2.28,194.24,3821.21,138.8336129,9.151,False
30,2010-10-22,70.72,2.725,,,,,,211.5187208,8.163,False
30,2010-11-19,51.71,2.771,,,,,,211.5470304,8.163,False
30,2010-12-24,51.29,2.886,,,,,,211.0646599,8.163,False
30,2011-06-03,83.82,3.699,,,,,,214.9254865,7.931,False
30,2011-07-29,91.56,3.682,,,,,,215.1363819,7.852,False
30,2011-08-05,94.22,3.684,,,,,,215.1978515,7.852,False
30,2012-04-20,66.97,3.877,72.85,692.6,0.7,,369.74,221.2021074,6.891,False
30,2012-08-10,89.57,3.494,971.97,,1.03,52.96,2168.04,221.5954138,6.565,False
31,2010-02-05,39.05,2.572,,,,,,210.7526053,8.324,False
31,2010-02-12,37.77,2.548,,,,,,210.8979935,8.324,True
31,2010-05-07,70.87,2.835,,,,,,210.0011018,8.2,False
31,2010-07-16,85.61,2.623,,,,,,210.7577954,8.099,False
31,2010-10-15,68.61,2.72,,,,,,211.4713286,8.163,False
31,2010-11-05,58.71,2.689,,,,,,211.6135053,8.163,False
31,2011-02-18,59.87,3.045,,,,,,212.9033115,8.028,False
31,2011-03-04,59.52,3.288,,,,,,213.4775305,8.028,False
31,2011-04-01,56.36,3.524,,,,,,214.4886908,7.931,False
31,2011-06-10,84.71,3.648,,,,,,214.6964908,7.931,False
31,2011-08-05,94.22,3.684,,,,,,215.1978515,7.852,False
31,2011-11-18,61.9,3.308,6756.03,591.76,71.38,462.18,12533.58,217.8670218,7.441,False
31,2011-12-02,48.72,3.172,5425.3,96.94,1100.35,2779.95,24475.38,218.3590319,7.441,False
31,2012-01-06,48.1,3.157,6105.78,25953.41,91.69,1254.6,6256.02,219.355063,7.057,False
31,2012-02-03,55.83,3.36,60394.73,2578.65,128.54,33529.14,7737.46,219.8118854,7.057,False
31,2012-04-20,66.97,3.877,8373.31,645.86,16.05,311.94,7709.86,221.2021074,6.891,False
31,2012-07-27,88.09,3.407,6694.25,35.94,7.2,8201.22,11721.11,221.5785461,6.565,False
31,2012-08-24,77.72,3.62,6690.73,25.88,0.01,4768.97,7329.68,221.8083518,6.565,False
31,2012-09-07,88.4,3.73,13401.91,61.94,511.63,2215.91,3508.73,222.0747635,6.565,True
31,2012-09-14,76.1,3.717,11871.81,11.76,112.13,1166.35,6254.74,222.2174395,6.565,False
32,2010-04-16,53.49,2.765,,,,,,189.6628845,8.963,False
32,2010-05-21,55.89,2.776,,,,,,189.467827,8.963,False
32,2010-09-17,67.17,2.8,,,,,,190.4688287,9.017,False
32,2010-11-26,29.97,2.742,,,,,,191.0121805,9.137,True
32,2010-11-26,29.97,2.742,,,,,,191.0121805,9.137,True
32,2011-02-25,33.0,3.101,,,,,,191.9647167,8.818,False
32,2011-02-25,33.0,3.101,,,,,,191.9647167,8.818,False
32,2011-03-11,36.51,3.372,,,,,,192.058484,8.818,False
32,2011-07-08,72.56,3.54,,,,,,193.1878448,8.622,False
32,2011-09-02,74.6,3.511,,,,,,194.5092113,8.622,False
32,2011-10-21,48.87,3.548,,,,,,195.1789994,8.513,False
32,2012-02-10,23.34,3.103,19784.57,9309.88,225.85,29483.81,5473.82,196.9195056,8.256,True
32,2012-02-17,24.26,3.113,9434.94,12371.88,39.2,5880.54,7373.13,196.9432711,8.256,False
32,2012-03-09,39.9,3.286,16322.3,1206.5,4.97,17697.9,4305.36,196.9631599,8.256,False
32,2012-05-25,59.74,3.804,7581.03,,216.17,748.97,3014.25,197.5886046,8.09,False
32,2012-08-24,70.12,3.558,5446.99,147.41,127.58,3394.31,5920.55,198.0984199,7.872,False
32,2012-09-21,63.49,3.765,7161.18,88.82,3.0,1011.45,5347.22,198.358523,7.872,False
33,2010-02-19,62.16,2.915,,,,,,126.5262857,10.115,False
33,2010-04-09,68.43,3.004,,,,,,126.6019032,9.849,False
33,2010-04-30,73.29,3.105,,,,,,126.3805667,9.849,False
33,2010-05-14,76.8,3.145,,,,,,126.2085484,9.849,False
33,2011-03-11,66.51,3.63,,,,,,128.3995,8.951,False
33,2011-03-25,63.34,3.716,,,,,,128.6160645,8.951,False
33,2011-05-06,77.92,4.193,,,,,,129.0444333,8.687,False
33,2011-07-15,92.83,3.779,,,,,,129.1338387,8.442,False
33,2011-12-09,47.7,3.644,9.88,,6.93,,1580.88,129.8555333,8.01,False
33,2012-06-22,95.75,4.014,213.64,,,,2346.53,130.7929,7.396,False
33,2012-07-20,91.49,3.589,648.02,,,,959.57,130.7012903,7.147,False
33,2012-07-27,93.95,3.769,24.71,,,,1205.27,130.7195806,7.147,False
33,2012-09-28,86.42,3.966,167.65,,,,1569.73,131.043,7.147,False
34,2010-04-16,59.18,2.81,,,,,,126.5621,9.593,False
34,2010-04-23,55.04,2.805,,,,,,126.4713333,9.593,False
34,2010-05-07,57.39,2.836,,,,,,126.2898,9.593,False
34,2010-11-12,47.2,2.741,,,,,,126.5461613,10.21,False
34,2011-01-28,34.68,3.022,,,,,,127.5800323,10.398,False
34,2011-03-18,55.58,3.495,,,,,,128.5121935,10.398,False
34,2011-04-01,55.46,3.521,,,,,,128.7199355,10.581,False
34,2011-05-13,63.05,3.872,,,,,,129.089,10.581,False
34,2011-05-27,65.99,3.771,,,,,,129.0623548,10.581,False
34,2011-06-10,74.57,3.64,,,,,,129.0357097,10.581,False
34,2011-06-17,76.58,3.618,,,,,,129.0432,10.581,False
34,2011-06-24,77.16,3.57,,,,,,129.0663,10.581,False
34,2011-06-24,77.16,3.57,,,,,,129.0663,10.581,False
34,2011-07-15,78.09,3.563,,,,,,129.1338387,10.641,False
34,2011-07-22,80.75,3.627,,,,,,129.1507742,10.641,False
34,2011-08-05,76.71,3.662,,,,,,129.1846452,10.641,False
34,2011-10-14,54.72,3.283,,,,,,129.7706452,10.148,False
34,2011-11-04,48.04,3.322,,,,,,129.8051935,10.148,False
34,2011-11-18,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,False
34,2011-12-30,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,True
34,2012-02-24,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,False
34,2012-03-02,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,False
34,2012-03-02,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,False
34,2012-05-11,61.92,3.685,11342.48,,29.11,1214.28,1983.03,131.1453333,9.575,False
34,2012-06-01,70.41,3.483,10054.19,,128.85,87.9,5049.13,130.9592258,9.575,False
34,2012-06-22,78.85,3.329,4673.0,169.0,,1561.36,4524.99,130.7929,9.575,False
34,2012-07-27,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,False
34,2012-07-27,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,False
34,2012-08-03,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,False
34,2012-09-28,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,False
35,2010-02-05,27.19,2.784,,,,,,135.3524608,9.262,False
35,2010-02-12,29.81,2.773,,,,,,135.4113076,9.262,True
35,2010-04-30,53.55,2.921,,,,,,135.9170833,9.051,False
35,2010-05-07,69.02,2.966,,,,,,135.962,9.051,False
35,2010-07-23,81.56,2.771,,,,,,136.4366924,8.861,False
35,2011-01-21,30.13,3.229,,,,,,136.8870657,8.549,False
35,2011-03-11,43.64,3.582,,,,,,137.6269617,8.549,False
35,2011-04-01,37.27,3.638,,,,,,137.9558929,8.512,False
35,2011-06-17,67.03,3.842,,,,,,139.0028333,8.512,False
35,2011-06-24,72.02,3.804,,,,,,139.1832917,8.512,False
35,2011-08-05,78.14,3.842,,,,,,139.9896486,8.684,False
35,2011-08-26,72.88,3.704,,,,,,140.1629528,8.684,False
35,2011-09-30,70.92,3.645,,,,,,140.381,8.684,False
35,2011-11-11,49.69,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,140.4111613,8.745,False
35,2011-12-30,37.85,3.389,6742.63,34766.99,163.27,961.0,2074.13,140.5874505,8.745,True
35,2012-01-27,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,8.744,False
35,2012-03-30,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,False
35,2012-03-30,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,False
35,2012-05-18,65.15,3.848,8475.44,,2.87,2133.81,2904.46,142.0970115,8.876,False
35,2012-06-01,73.4,3.742,12469.08,,9.66,3040.28,5859.48,142.1095438,8.876,False
35,2012-07-27,76.01,3.647,5446.22,,10.88,6221.18,2764.62,142.2126924,8.839,False
35,2012-10-12,55.4,4.0,1524.37,,5.33,558.26,6097.45,142.9376167,8.665,False
35,2012-10-19,56.53,3.969,2694.71,,4.98,526.09,2051.88,142.8633629,8.665,False
36,2010-02-26,50.87,2.52,,,,,,210.0771885,8.554,False
36,2010-02-26,50.87,2.52,,,,,,210.0771885,8.554,False
36,2010-04-16,66.74,2.769,,,,,,209.2691428,8.464,False
36,2010-05-14,77.53,2.805,,,,,,209.118536,8.464,False
36,2010-05-21,77.34,2.767,,,,,,209.3922937,8.464,False
36,2010-06-18,84.37,2.572,,,,,,210.2108417,8.464,False
36,2010-11-26,67.73,2.725,,,,,,210.5152765,8.476,True
36,2010-12-24,59.1,2.863,,,,,,210.1805602,8.476,False
36,2011-04-08,69.39,3.645,,,,,,213.8116658,8.3,False
36,2011-05-06,69.56,3.917,,,,,,214.5240376,8.3,False
36,2011-12-02,53.57,3.164,,,10.0,,624.31,217.4229206,7.716,False
36,2012-01-06,57.18,3.129,5.92,2257.39,2.86,,1024.9,218.4062876,7.244,False
36,2012-01-13,56.28,3.254,15.85,1402.86,7.04,,858.31,218.5823389,7.244,False
36,2012-08-31,84.79,3.608,156.18,,,,329.61,220.9853964,6.623,False
36,2012-10-05,73.57,3.611,211.09,,,,1007.44,221.8533396,6.228,False
37,2010-05-21,77.34,2.826,,,,,,209.3922937,8.464,False
37,2010-06-11,82.3,2.668,,,,,,210.2135668,8.464,False
37,2010-06-18,84.37,2.637,,,,,,210.2108417,8.464,False
37,2011-05-13,76.73,3.899,,,,,,214.6899778,8.3,False
37,2011-09-23,78.35,3.467,,,,,,215.1233185,8.177,False
37,2011-10-14,74.16,3.274,,,,,,216.0885258,7.716,False
37,2011-11-04,58.97,3.332,,,,,,216.5634344,7.716,False
37,2011-12-23,55.41,3.112,158.11,,7.5,,1316.88,218.0541851,7.716,False
37,2012-02-03,61.33,3.36,1416.62,11.62,93.34,132.22,1757.37,218.8619099,7.244,False
37,2012-02-10,54.49,3.409,264.34,3.0,40.01,,2147.95,218.9551002,7.244,True
37,2012-07-20,81.76,3.311,67.7,,3.97,,1634.33,220.6148749,6.623,False
37,2012-08-17,85.89,3.571,170.08,,13.16,,792.21,220.7199609,6.623,False
38,2010-03-05,53.77,2.987,,,,,,126.5782857,13.975,False
38,2010-07-16,97.18,3.094,,,,,,126.1498065,14.18,False
38,2010-12-17,52.77,3.236,,,,,,126.8794839,14.313,False
38,2010-12-31,45.64,3.148,,,,,,127.0876774,14.313,True
38,2011-05-27,76.67,4.087,,,,,,129.0623548,13.736,False
38,2011-05-27,76.67,4.087,,,,,,129.0623548,13.736,False
38,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False
38,2011-07-01,89.85,3.842,,,,,,129.0894,13.503,False
38,2011-09-23,82.95,3.789,,,,,,129.5183333,13.503,False
38,2012-02-24,53.13,3.95,102.49,328.86,,2.86,2435.31,130.5502069,12.187,False
38,2012-03-30,64.36,4.294,212.26,0.5,,28.77,1121.52,130.9670968,12.187,False
38,2012-05-04,76.03,4.171,84.67,,13.06,,2346.63,131.136,11.627,False
38,2012-05-18,84.51,4.11,219.38,,,,1472.86,131.0983226,11.627,False
38,2012-06-08,84.83,4.103,491.31,,11.8,,1999.19,130.8896774,11.627,False
38,2012-06-29,90.47,3.875,350.56,,,26.87,1447.29,130.7562667,11.627,False
38,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False
38,2012-07-20,85.53,3.726,75.04,,0.19,,1281.95,130.7012903,10.926,False
38,2012-07-27,93.47,3.769,0.27,,,,1622.77,130.7195806,10.926,False
38,2012-08-03,88.16,3.76,525.42,,16.93,49.05,1689.86,130.737871,10.926,False
38,2012-08-03,88.16,3.76,525.42,,16.93,49.05,1689.86,130.737871,10.926,False
38,2012-08-10,95.91,3.811,193.46,,4.78,45.18,1781.51,130.7561613,10.926,False
38,2012-10-05,81.61,3.966,266.02,,6.0,,1830.67,131.0756667,10.199,False
39,2010-03-26,54.83,2.732,,,,,,209.7870932,8.554,False
39,2010-05-21,76.67,2.826,,,,,,209.3922937,8.464,False
39,2010-05-28,80.22,2.759,,,,,,209.6660514,8.464,False
39,2010-07-09,81.1,2.642,,,,,,209.8708867,8.36,False
39,2010-10-08,64.8,2.633,,,,,,210.5144398,8.476,False
39,2010-12-03,53.55,2.708,,,,,,210.376263,8.476,False
39,2010-12-31,52.45,2.943,,,,,,210.182398,8.476,True
39,2010-12-31,52.45,2.943,,,,,,210.182398,8.476,True
39,2010-12-31,52.45,2.943,,,,,,210.182398,8.476,True
39,2011-02-18,58.2,3.045,,,,,,212.0063522,8.395,False
39,2011-03-25,71.17,3.473,,,,,,213.3436744,8.395,False
39,2011-07-01,84.93,3.524,,,,,,213.9324122,8.177,False
39,2011-10-21,67.65,3.353,,,,,,216.2468287,7.716,False
39,2011-11-18,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716,False
39,2012-01-13,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244,False
39,2012-02-17,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244,False
39,2012-07-27,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,False
39,2012-08-03,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623,False
39,2012-08-17,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623,False
39,2012-09-07,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623,True
39,2012-09-14,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623,False
40,2010-02-19,27.84,2.747,,,,,,131.637,5.892,False
40,2010-05-14,45.5,2.983,,,,,,132.152129,5.435,False
40,2010-08-06,69.16,2.792,,,,,,132.6141935,5.326,False
40,2011-01-28,9.51,3.243,,,,,,133.1059677,5.114,False
40,2011-02-25,16.5,3.281,,,,,,133.4921429,5.114,False
40,2011-04-08,34.77,3.72,,,,,,134.1777742,4.781,False
40,2011-06-03,66.16,3.973,,,,,,134.8551613,4.781,False
40,2011-06-17,59.16,3.873,,,,,,135.0837333,4.781,False
40,2011-06-17,59.16,3.873,,,,,,135.0837333,4.781,False
40,2011-07-15,68.9,3.827,,,,,,135.7837419,4.584,False
40,2011-08-05,68.1,3.903,,,,,,136.0540323,4.584,False
40,2011-10-07,50.21,3.633,,,,,,136.472,4.42,False
40,2012-03-30,36.25,3.921,7182.51,120.76,9.34,2017.53,2449.78,137.7261935,4.261,False
40,2012-06-08,55.78,3.746,7338.72,324.8,44.64,2067.65,7482.97,138.1174194,4.125,False
40,2012-06-15,63.39,3.683,5288.06,244.82,42.74,1165.96,3695.1,138.1295333,4.125,False
40,2012-07-20,70.45,3.61,2418.7,89.01,9.52,1450.08,2263.49,138.2331935,4.156,False
40,2012-08-10,70.09,3.772,10965.65,130.69,0.32,4849.39,2266.63,138.1437742,4.156,False
41,2010-02-19,24.13,2.55,,,,,,189.5340998,7.541,False
41,2010-04-30,40.2,2.766,,,,,,189.575127,7.363,False
41,2010-05-14,40.23,2.788,,,,,,189.4904116,7.363,False
41,2010-05-28,56.97,2.737,,,,,,189.4452425,7.363,False
41,2010-10-29,42.16,2.748,,,,,,190.951728,7.508,False
41,2011-01-07,23.76,2.882,,,,,,191.3683815,7.241,False
41,2011-02-04,14.56,3.011,,,,,,191.7625895,7.241,False
41,2011-03-18,40.19,3.406,,,,,,192.1237981,7.241,False
41,2011-05-06,41.2,3.735,,,,,,192.7252006,6.934,False
41,2011-09-16,54.82,3.596,,,,,,194.7419707,6.901,False
41,2011-09-23,55.06,3.581,,,,,,194.8099713,6.901,False
41,2012-01-13,27.49,3.077,1934.8,14627.46,112.2,542.89,4044.44,196.7330517,6.589,False
41,2012-01-27,33.15,3.038,2464.6,2126.51,112.01,129.54,817.31,196.8262786,6.589,False
41,2012-05-04,52.86,3.903,10188.76,,308.08,5903.45,2996.97,197.6063534,6.547,False
41,2012-05-04,52.86,3.903,10188.76,,308.08,5903.45,2996.97,197.6063534,6.547,False
41,2012-05-18,55.24,3.837,6415.86,,179.28,998.25,2976.99,197.5553137,6.547,False
41,2012-06-22,66.88,3.735,6390.33,753.88,8.58,3431.59,4741.92,197.7389345,6.547,False
41,2012-06-22,66.88,3.735,6390.33,753.88,8.58,3431.59,4741.92,197.7389345,6.547,False
41,2012-07-20,74.06,3.585,4142.86,102.5,23.84,1362.4,5518.54,197.9290378,6.432,False
41,2012-09-21,59.81,3.765,11062.12,72.64,6.0,1125.21,7962.34,198.358523,6.432,False
42,2010-04-23,66.42,3.05,,,,,,126.4713333,9.524,False
42,2010-07-23,88.44,3.112,,,,,,126.1283548,9.199,False
42,2010-09-03,83.8,3.087,,,,,,126.1019355,9.199,False
42,2010-10-22,68.12,3.014,,,,,,126.3815484,9.003,False
42,2010-12-31,49.67,3.148,,,,,,127.0876774,9.003,True
42,2011-10-21,77.91,3.842,,,,,,129.7821613,7.874,False
42,2011-11-25,60.68,3.76,25.8,,4.7,,1932.72,129.8364,7.874,True
42,2012-01-06,59.85,3.443,2.91,2655.21,77.86,,649.61,130.1575161,7.545,False
42,2012-02-17,54.12,3.781,66.87,736.8,3.94,,996.28,130.4546207,7.545,False
42,2012-02-17,54.12,3.781,66.87,736.8,3.94,,996.28,130.4546207,7.545,False
42,2012-03-16,62.11,4.273,438.48,1.5,2.35,,2251.09,130.8261935,7.545,False
42,2012-04-20,67.75,4.111,82.23,169.55,16.1,,642.71,131.1173333,7.382,False
42,2012-04-27,80.11,4.088,685.44,,12.09,,512.76,131.1266667,7.382,False
42,2012-08-10,90.78,3.811,69.32,,18.08,,353.19,130.7561613,7.17,False
42,2012-10-05,80.88,4.132,479.07,,6.0,10.64,2565.13,131.0756667,6.943,False
43,2010-09-17,78.86,2.582,,,,,,203.4499286,9.816,False
43,2011-05-13,76.03,3.899,,,,,,207.7281429,10.581,False
43,2011-05-27,80.89,3.786,,,,,,207.3119816,10.581,False
43,2011-09-02,87.84,3.533,,,,,,207.6206959,10.641,False
43,2011-09-23,78.98,3.467,,,,,,208.1642143,10.641,False
43,2011-12-02,47.49,3.172,14.82,,6.11,,1707.13,210.3126071,10.148,False
43,2012-01-13,43.68,3.261,894.04,209.71,32.36,,1191.88,211.4115714,9.653,False
43,2012-01-20,52.72,3.268,320.8,24.36,31.72,,153.04,211.4997811,9.653,False
43,2012-05-18,72.06,3.63,939.16,,,,1477.98,213.1753618,9.575,False
43,2012-05-18,72.06,3.63,939.16,,,,1477.98,213.1753618,9.575,False
43,2012-06-08,85.73,3.452,446.4,,3.96,,1732.71,213.1702811,9.575,False
43,2012-07-27,82.01,3.407,22.35,,1.19,,1452.64,213.3303963,9.285,False
44,2010-04-09,38.97,2.877,,,,,,126.6019032,7.972,False
44,2010-07-30,78.94,2.797,,,,,,126.1069032,7.804,False
44,2010-09-24,68.22,2.872,,,,,,126.1900333,7.804,False
44,2011-07-01,74.29,3.613,,,,,,129.0894,6.56,False
44,2011-09-16,67.54,3.641,,,,,,129.4306,6.56,False
44,2011-09-30,68.28,3.623,,,,,,129.6060667,6.56,False
44,2011-12-16,27.85,3.282,29.4,,6.75,,1041.62,129.8980645,6.078,False
44,2012-04-06,48.85,3.793,253.38,,11.76,,512.25,131.0375484,5.621,False
44,2012-04-20,50.24,3.845,58.34,0.73,7.7,,402.9,131.1173333,5.621,False
44,2012-05-04,54.41,3.831,513.1,,8.62,,529.55,131.136,5.621,False
44,2012-10-05,61.79,3.815,417.9,,0.02,,496.52,131.0756667,5.217,False
45,2010-03-12,45.8,2.818,,,,,,182.1628441,8.992,False
45,2010-05-28,69.27,2.899,,,,,,182.0464181,8.899,False
45,2010-08-27,71.36,2.755,,,,,,182.6104063,8.743,False
45,2010-12-17,30.51,3.14,,,,,,182.517732,8.724,False
45,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False
45,2011-04-08,48.71,3.72,,,,,,185.3636656,8.521,False
45,2011-06-03,76.38,3.922,,,,,,185.7545,8.521,False
45,2011-06-10,73.88,3.881,,,,,,185.6486923,8.521,False
45,2011-06-24,74.85,3.804,,,,,,185.7919609,8.521,False
45,2011-08-19,72.98,3.747,,,,,,186.5093071,8.625,False
45,2011-08-26,72.55,3.704,,,,,,186.5641172,8.625,False
45,2011-09-23,63.75,3.711,,,,,,187.0295321,8.625,False
45,2011-12-23,42.27,3.389,797.1,89.14,1962.19,17.0,2985.51,188.9299752,8.523,False
45,2012-05-11,61.24,3.889,12611.18,,21.36,1667.39,2313.12,190.9764167,8.567,False
45,2012-05-18,66.3,3.848,6813.74,,13.86,936.49,2941.55,190.9964479,8.567,False
45,2012-05-25,67.21,3.798,5370.39,,361.22,1287.62,2461.81,191.0028096,8.567,False
45,2012-06-01,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.0091712,8.567,False
45,2012-06-01,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.0091712,8.567,False
45,2012-09-14,67.87,3.948,11407.95,,4.3,3421.72,5268.92,191.69985,8.684,False
45,2012-09-21,65.32,4.038,8452.2,92.28,63.24,2376.38,8670.4,191.8567038,8.684,False
45,2012-10-26,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3088989,8.667,False
45,2012-10-26,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3088989,8.667,False
